Date Time,Wind Speed (m/s),Pressure (atm),Air temperature (deg C),Wind direction (deg)
09.01.2010 11:00:00,3.62633,0.882928,5.45733,228.667
09.01.2010 12:00:00,3.072,0.880554,6.424,192.667
09.01.2010 13:00:00,4.402,0.880108,6.924,173.667
09.01.2010 14:00:00,4.37,0.878041,7.704,184.667
09.01.2010 15:00:00,3.761,0.881849,8.344,197.667
09.01.2010 16:00:00,4.015,0.880121,8.47733,196.333
09.01.2010 17:00:00,3.655,0.880206,8.31067,212.667
09.01.2010 18:00:00,4.29533,0.881017,7.95733,211.667
09.01.2010 19:00:00,5.06367,0.880208,6.974,287
09.01.2010 20:00:00,5.821,0.879461,5.99067,279
09.01.2010 21:00:00,6.118,0.879066,5.85733,259.333
09.01.2010 22:00:00,7.67567,0.877966,5.75733,244
09.01.2010 23:00:00,7.14,0.879425,5.924,249.333
10.01.2010 00:00:00,6.327,0.876929,6.09067,234.667
10.01.2010 01:00:00,5.48933,0.880409,6.204,209.333
10.01.2010 02:00:00,6.36367,0.878931,6.65733,196.333
10.01.2010 03:00:00,7.90633,0.878776,6.744,196.333
10.01.2010 04:00:00,7.70633,0.876857,6.87733,202.667
10.01.2010 05:00:00,7.27367,0.875735,7.37733,206.333
10.01.2010 06:00:00,6.52467,0.876428,7.624,203
10.01.2010 07:00:00,6.59133,0.872944,5.20733,170.667
10.01.2010 08:00:00,6.664,0.869457,2.79067,170.667
10.01.2010 09:00:00,7.94867,0.868679,3.59067,188
10.01.2010 10:00:00,9.433,0.869105,7.29067,212.667
10.01.2010 11:00:00,7.58267,0.868068,7.624,200.333
10.01.2010 12:00:00,11.3743,0.867325,8.95733,235
10.01.2010 13:00:00,16.5307,0.866956,7.824,258
10.01.2010 14:00:00,17.5277,0.868596,7.824,258
10.01.2010 15:00:00,16.118,0.870847,6.924,257
10.01.2010 16:00:00,16.137,0.869027,5.744,258
10.01.2010 17:00:00,15.152,0.869335,4.65733,259
10.01.2010 18:00:00,15.19,0.871148,3.944,260
10.01.2010 19:00:00,15.2797,0.871403,3.90067,265.667
10.01.2010 20:00:00,15.378,0.871624,3.85733,264
10.01.2010 21:00:00,14.0107,0.87097,3.25733,259
10.01.2010 22:00:00,12.9293,0.87066,2.97733,252
10.01.2010 23:00:00,13.2827,0.871826,3.104,250
11.01.2010 00:00:00,13.6807,0.872426,3.39067,249
11.01.2010 01:00:00,14.943,0.874066,3.41067,250
11.01.2010 02:00:00,15.2333,0.873204,3.49067,251
11.01.2010 03:00:00,14.975,0.872842,3.81067,248
11.01.2010 04:00:00,15.409,0.872677,4.19067,249
11.01.2010 05:00:00,16.053,0.871971,3.75733,253
11.01.2010 06:00:00,15.2853,0.871919,3.05733,256
11.01.2010 07:00:00,15.8943,0.870786,2.944,255.667
11.01.2010 08:00:00,16.4947,0.869684,2.824,265
11.01.2010 09:00:00,14.271,0.869695,1.204,264.667
11.01.2010 10:00:00,14.141,0.868722,1.524,267
11.01.2010 11:00:00,14.785,0.870785,1.61067,269
11.01.2010 12:00:00,15.326,0.869146,1.61067,266
11.01.2010 13:00:00,15.935,0.871593,0.810667,270
11.01.2010 14:00:00,16.1903,0.873416,-0.596,275
11.01.2010 15:00:00,15.1383,0.874855,-1.976,275
11.01.2010 16:00:00,14.8127,0.875492,-2.876,275
